,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
361,MH4511,SAMPLING & SURVEY,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500,HE2020,"1. Probability Sampling a Types of Probability Samples b Simple Random Sampling c Estimation of Population Mean, Proportion and Total d Sample Size Estimation e Systematic Sampling 2. Stratified Sampling a Theory of Stratified Sampling b Sampling Weights c Estimation of Population Mean, Proportion and Total d Allocating Observations to Strata e Sample Size Estimation f Defining Strata g Post-stratification 3. Ratio and Regression Estimations a Ratio Estimation b Regression Estimation c Selecting the Sample Size d Relative Efficiency of Estimators 4. Cluster Sampling a One-Stage and Two-Stage Cluster Samplings b Estimation of Population Mean, Proportion and Total c Selecting the Sample Size d Cluster Sampling with Probability Proportional to Size 5. Sampling with Unequal Probabilities a One-Stage Sampling with Replacement b Two-Stage Sampling with Replacement c Unequal-Probability Sampling without Replacement 6. Nonresponse a Effects of Ignoring Nonresponse b Call backs and Two-Phase Sampling c Weighting Methods for Nonresponse d Imputation"
362,MH4513,SURVIVAL ANALYSIS,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500 & MH3510,,"The course will introduce statistical methods used to analysis time-to-event data. Time-to-event or failure time data, and associated covariate data can be collected under a variety of sampling schemes and very commonly involves right censoring. The distribution of a time-to-event variable is often characterized in terms of its survival or hazard function. The course will cover fundamentals in survival analysis, with emphasis on statistical principal, methods and real life applications. The course will also motivate students to work closely with data and make inference nonparametrically and/or parametrically in the fields of study."
363,MH4700,NUMERICAL ANALYSIS II,4.0,MATH(SPS),Yes,Letter Graded,MH3110 & MH3700,,"MAS423 is useful but not essential. This course is to provide numerical solutions of differential equations using finite difference methods and to understand the implementation of the numerical computations using computer software packages such as MATLAB. * Finite difference formulae, consistency of difference schemes, finite difference methods for ordinary differential equations, classification of second-order partial differential equations, first and second order characteristics * Matrix method and von Neumann method for stability analysis, Lax's equivalence theorem for convergence, method of characteristics * Application to heat equation, wave equation and Poisson's equation."
364,MH4701,MATHEMATICAL PROGRAMMING,4.0,MATH(SPS),Yes,Letter Graded,MH2100 & MH3701 OR MH1803 & MH3701,,"This math elective course aims to introduce you to the basic nonlinear optimization models, and the theory and analysis of the algorithms commonly used to solve these models. With the knowledge and skills acquired from analysing standard algorithms for basic nonlinear optimization models, you will be able to extend your understanding and appreciation to other solution algorithms for more general nonlinear optimization models that you will encounter in your professional work, in areas such as statistics, finance, artificial intelligence, logistics, healthcare, etc."
365,MH4702,PROBABILISTIC METHODS IN OPERATIONS RESEARCH,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3512 OR MH2500 & MH3701,,"Operations Research (OR) is about assessing the best utilization of resources based on scientific principles, it aims to improve efficiency and productivity in complex decision-making situations. You will acquire knowledge in modelling and finding solutions to practical problems under an uncertain circumstance. Students who wish to acquire some mathematical models to solve industrial problems will benefit from this course."
366,HC5901,CHINESE LANGUAGE LEVEL 1,3.0,CHIN(SOH),Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,LC9001,"This is an elementary Chinese course for beginners with no previous knowledge of the language. It aims to introduce Chinese language and culture through practical use of the language to students. The learning activities are designed to develop students? listening, speaking, reading and writing skills and gradually build up students? confidence in using Putonghua for daily communication. In order to establish a solid foundation for long-term study, the learning of Chinese characters is an essential part of this course."
367,HC5902,CHINESE LANGUAGE LEVEL 2,3.0,CHIN(SOH),Yes,Letter Graded,Placement Test or HC9901 OR LC9001 OR HC5901,LC9002,"This course is a continuation of the Chinese Language level 1 course or the equivalent. It aims to improve and enhance the skills of speaking, listening, reading and writing in an integrated manner, with emphasis on developing communicative skills in order to carry out conversations on a range of topics related to daily life. The course will also enable students to acquire skills to speak and write Chinese paragraphs with confidence. Students will learn to read and write Chinese texts with minimal help and will try to learn Chinese texts without the aid of pinyin."
368,HC5903,CHINESE LANGUAGE LEVEL 3,3.0,CHIN(SOH),Yes,Letter Graded,Placement Test or HC9902 OR LC9002 OR HC5902,,"This course is a continuation of the Chinese Language level 1 course. It aims to improve and enhance the skills of speaking, listening, reading and writing in an integrated manner, with emphasis on developing communicative skills in order to carry out conversations on a range of topics related to daily life. The course will also enable students to acquire skills to speak and write Chinese paragraphs with confidence. Students will learn to read and write Chinese texts with minimal help and will try to learn Chinese texts without the aid of pinyin."
369,LA5001,ARABIC LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course is designed for beginners with no previous knowledge of Arabic. It will introduce students to the Arabic alphabet, vowels and tones as well as help them to construct simple sentences using basic vocabulary and expressions related to everyday communicative situations. Through theme-based classroom activities, students will develop the four skills of listening, speaking, reading and writing. By the end of the course, students will be able to read, write and talk in Arabic about simple topics related to their daily lives."
370,LA5002,ARABIC LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or Able to read simple Arabic scripts or LA9001 OR LA5001,,This course is an unrestricted elective (UE) for any undergraduate student who completed LA9001 or who have basic knowledge of Arabic Letters. It begins with summarised revision of what have been covered in level 1 to acquiring more proficiency of basic Arabic language daily conversations and sentence structures that will be taught in a progressive manner. A comprehensive range of teaching aids & activities are used to engage you in interactive learning.
371,LA5003,ARABIC LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LA9002 OR LA5002,,"This course is a continuation of the previous two Arabic courses offered by CML. The course consolidates and extends the skills acquired on Arabic Language Levels 1 and 2 (ie, LA9001 and LA9002 respectively). In this course, the usage of various grammatical constructions learnt in LA9002 are strengthened and expanded, enabling students to express themselves better in their written and oral expressions using the past, present and future tenses. The course will enable learners to use Modern Standard Arabic in various real life situations and further enhance their ability in the four skills: listening, speaking, reading and writing. The course teaches students to express themselves effectively in everyday communicative interactions beyond basic survival requirements. It enables students to use a range of complex phrases and sentence structures as well as build on their vocabulary and idiomatic expressions. It also further develops students' ability in reading and writing in the Arabic writing system so that they can successfully read and write. Furthermore the course focuses on the expansion of vocabulary through the usage of more complex audio and written texts."
372,LA5101,ADVANCED ARABIC LANGUAGE,3.0,SOH,Yes,Letter Graded,Abrabic O level 3180 or 1135 or Placement Test ,,"This course is an unrestricted elective (UE) for any undergraduate student who has sat for the `O' Level Arabic 3180 & 1135 examinations or any equivalent Arabic Language assessment. You will develop an understanding of spoken and written forms of Arabic Language from a variety of registers. This will enable you to communicate confidently and clearly in the foreign language. You should expect lessons which reinforce previous knowledge and exposure to new elements of morphology and lexicon of the Arabic Language. You will gain confidence and fluency in speaking Arabic in authentic settings as well as form a sound base of skills, language and attitudes required for further study, work and leisure. This module also aims to further your intellectual and personal development by promoting learning, gaining social skills as well as encouraging positive attitudes to language learning and a sympathetic approach to other cultures and civilisations. It will also help you develop greater insights into the culture and civilisation of the Arabs. The module matches the level B2 for CEFR"
373,LF5001,FRENCH LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course introduces the French language, culture and civilization to complete beginners. Students will learn the basics of the French language through a textbook and a work book developed specifically for the needs of NTU students. Audio and video resources are also integrated into the course to expose students to authentic language use. They will learn the most common verbs, words and sentence constructions in French. During class, they will role-play, answer simple questions orally, watch videos, read texts and dialogues, and write simple essays."
374,LF5002,FRENCH LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LF9001 OR LF5001,,"This course is a continuation of Level 1. It is constructed following the same structure as Level 1, using the same textbook. The vocabulary is broadened allowing more complex class discussions and conversations. Students learn about French culture and civilization through videos and class discussions. Students also learn about the culture and the customs of French people through extracts of French movies."
375,LF5003,FRENCH LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LF9002 OR LF5002,,"This course is a continuation of Level 1 and Level 2 courses. The structure of this course is similar to the previous 2 levels and it uses the same textbook. Students are exposed to the culture and civilization of France through videos, films and class discussions. Students have an opportunity to role-play various situations and learn to interact effectively in these situations. During the course, they further develop the 4 skills of speaking, listening, reading and writing. As a result, they are able to read and understand written documents on varied topics in different forms: emails, correspondence and short articles."
376,LF5004,FRENCH LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LF9003 OR LF5003,,"This course aims to improve the fluency of the students in the French language and their knowledge of the French culture and civilization. Upon its completion, students will be able to express themselves orally and in writing in a more detailed manner about daily life topics and current affairs. They will also improve their reading and listening comprehension skills through more challenging materials, such as adapted journalistic texts on current affairs. Through books, videos, films, articles and class debates, it is hoped that they will gain further insight into French life and culture. During this course, students are expected to use little or no English as the course is taught solely in French. This course will also prepare the students for the higher levels of the international French exams DELF (Dipltme ilimentaire de langue frangaise)."
377,LF5005,FRENCH LANGUAGE LEVEL 5,3.0,SOH,Yes,Letter Graded,Placement Test or LF9004 OR LF5004,,"This course aims to improve the fluency of students in the French language and their knowledge of French culture and civilization. Upon its completion, students will be able to express themselves in writing or by speaking in a more elaborate manner about common topics and current affairs. They will also improve their reading and listening comprehension skills through more challenging materials, such as adapted media texts on current affairs. Through books, videos, films, articles and class debates, they will gain further insight into French life and culture. During this course students are expected to use little or no English as the course is taught solely in French. This course will also prepare the students for standardized French exams DELF (Diplome elementaire de langue francaise) Unit B1 and B2."
378,LF5006,FRENCH LANGUAGE LEVEL 6,3.0,SOH,Yes,Letter Graded,Placement Test or LF9005 OR LF5005,,"This course aims to improve the fluency of students in the French language and their knowledge of French culture and civilization. Upon its completion, students will be able to express themselves in writing or by speaking in a more elaborate manner about common topics and current affairs. They will also improve their reading and listening comprehension skills through more challenging materials, such as adapted media texts on current affairs. Through books, videos, films, articles and class debates, they will gain further insight into French life and culture. During this course students are expected to use little or no English as the course is taught solely in French. This course will also prepare the students for standardized French exams DELF (Diplome elementaire de langue francaise) B2."
379,LG5001,GERMAN LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course is an unrestricted elective (UE) for any undergraduate student with an interest in the German language, culture, study and work life, but with no previous knowledge of the language. LG9001 will teach you basic German to the level of A1.1 according to the Common European Framework of Reference for Languages (CEFR). Using a learner-centric teaching approach and a broad range of classroom and online activities, you will learn the basics of German through the four fundamental language skills; reading, writing, listening, and speaking. Thus, this course will be beneficial for you to travel, study, and work in Germany or for German companies. Learning German might make you more employable in a globalised economy."
380,LG5002,GERMAN LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LG9001 OR LG5001,,"This course is an unrestricted elective (UE) for any undergraduate student who already possess an introductory level of proficiency in the language equivalent to LG9001. LG9002 will teach you the fundamentals of the German language to the level of A1.2 (CEFR). Through facilitation and a learner-centric teaching approach you will develop your German language ability in the four fundamental language skills; reading, writing, listening, and speaking. Thus, this course will enhance your understanding of the German language and culture through a variety of classroom and online exercises and experiences."
381,LG5003,GERMAN LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LG9002 OR LG5002,,"This course is meant for students who already possess a good introductory level of proficiency in the language but are highly motivated to further improve their language proficiency and expand their knowledge of German culture. The class is conducted mainly in German. Topics include: past events, directions, means of transport, places of interest, gifts, needs and preferences, and information on German-speaking countries."
382,LG5004,GERMAN LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LG9003 OR LG5003,,"This German course is a continuation of the previous three courses offered by CML. In this course the fourth case (Genitive) is introduced and the usage of various grammatical constructions learnt in LG9003 are strengthened and expanded, enabling extensive written and oral expression in past, present and future tenses. Furthermore the course focuses on the expansion of vocabulary through the usage of more complex texts (reading and listening), which will enable a more complex and diverse understanding and use of the language in a variety of daily situations and discussions. Although the course develops all four language skills (listening, speaking, reading, and writing) a special emphasis is placed on the active language production, especially the oral aspect. Audio-visual materials are used extensively and German is used almost exclusively as the language of instruction in the classroom. This course is equivalent to Level A2.2 of the Common European Framework of Reference for Languages (CEFR) and it prepares students to sit for the official external examination Start Deutsch 2 (SD2). The examination is the official accreditation of the degree of fluency of the German Language, issued and recognized by the German government and conducted at the Goethe Institut Singapur."
383,LG5005,GERMAN LANGUAGE LEVEL 5,3.0,SOH,Yes,Letter Graded,Placement Test or LG9004 OR LG5004,,"This course is an unrestricted elective (UE) for any undergraduate student who already possess a level of proficiency in the language equivalent to LG9004. LG9005 will teach you the German language to the level of B1 (CEFR). Through a facilitation and learner-centric teaching approach you will further develop your German language ability at an intermediate level. You will train the four fundamental language skills; reading, writing, listening, and speaking. This course will enhance your understanding of the German language and culture through a variety of classroom discussions, peer-teaching, and presentations."
384,LH5001,HINDI LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"The course, designed for complete beginners, introduces the students to the basic structures of Hindi language and the key aspects of Hindi culture such as arts, gastronomy, fashion, music, festivals and traditions. The course develops listening, reading, speaking and writing skills for an effective interaction in Hindi. Through the use of a textbook and various audio-visual materials specifically tailored for NTU, students will work with activities designed to train them to deal with simple everyday situations and to master basic Hindi grammar. They will read texts, answer simple questions orally, role-play, watch videos and write simple essays. Students will be also engaged in information-based tasks, working collaboratively to achieve individual and collective goals."
385,LI5001,ITALIAN LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"The course, designed for complete beginners, introduces the students to the basic structures of Italian language and the key aspects of Italian culture such as arts, gastronomy, fashion, music, festivals and traditions. The course develops listening, reading, speaking and writing skills for an effective interaction in Italian. Through the use of a textbook and various audio-visual materials specifically tailored for NTU, students will work with activities designed to train them to deal with simple everyday situations and to master basic Italian grammar. They will read texts, answer simple questions orally, role-play, watch videos and write simple essays. Students will be also engaged in information-based tasks, working collaboratively to achieve individual and collective goals."
386,LJ5001,JAPANESE LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course introduces students to the Japanese language, culture and customs. It begins with the learning of the Japanese Standard Writing System, which is a combination of Hiragana, Katakana, and Kanji. Basic greetings and sentence structures are taught in a progressive manner from recognition to guided and independent reproduction. Apart from grammar explanations, the tasks incorporated in the course include exercises in listening comprehension, reading comprehension and conversational practice through role-play activities. Approximately 40 sentence patterns and 300 words/phrases are covered under this introductory syllabus. A comprehensive range of teaching aids are used to engage students in interactive learning."
387,LJ5002,JAPANESE LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LJ9001 OR LJ5001,,"This course is a progression from the Japanese Language Level 1 course. In this course, additional grammar and sentence construction are taught to strengthen the learners' basic language skills of reading, writing, speaking and listening. Language practice and exercises help to further hone students' fluency in oral skills. Entertaining and lively classroom activities are tailored to provide a conducive setting for a fulfilling learning experience. An addition of approximately 350 words, 35 sentence patterns and 60 kanji characters will be covered in this syllabus. Students will be given an enhanced understanding of Japanese culture and way of life to supplement their learning in this course."
388,LJ5003,JAPANESE LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LJ9002 OR LJ5002,,"This course is a progression from the Level 2 course. In this course, students are introduced to a more advanced level of sentence construction and patterns. These are taught through the exploration of interesting and current topics of interest, which provide a stimulus to conversation. Learners' language competency will be enhanced through drills and practices, using a guided imitation method followed by situational applications to enable immediate practical usage. Through the introduction of formal and informal expressions, students will have a deeper understanding of the more complex Japanese social practices where the mode of speech is determined by corresponding variations in human relationships and behaviour. Students are exposed to more sophisticated dialogues recorded for listening practice with question drills to familiarize them to native-spoken Japanese. An addition of approximately 330 words, 30 sentence patterns and 60 kanji characters will be covered in the syllabus."
389,LJ5004,JAPANESE LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LJ9003 OR LJ5003,,"This course is a progression from the Level 3 course where most of the syllabus under the JLPT (Japanese Language Proficiency Test) Level 4 will be covered. Conversation practices are taught through the exploration of interesting and relevant topics enabling immediate practical usage. Students will also gain deeper understanding of complex Japanese social practices where the mode of speech is determined by corresponding variations in human relationships and behavior. An addition of approximately 280 words, 20 sentence patterns and 60 kanji characters will be covered in the syllabus."
390,LJ5005,JAPANESE LANGUAGE LEVEL 5,3.0,SOH,Yes,Letter Graded,Placement Test or LJ9004 OR LJ5004,,"This course aims to provide for students valuable opportunities to better engage in Japanese language learning through conversational use, greater insights into the Japanese culture and way of life, and access to a broader spectrum of language skills. For instance, a measurable advancement would be the expectation for students at this stage of learning to be able to comfortably compose an essay of 500 words, among other aspects of learning progression. Students will be equipped with an enhanced knowledge and broadened command of the Japanese language upon the successful completion of this course."
391,LJ5006,JAPANESE LANGUAGE LEVEL 6,3.0,SOH,Yes,Letter Graded,Placement Test or LJ9005 OR LJ5005,,"As a progression from the Level 5 course, this course syllabus will introduce and cover approximately 300 new words, 20 sentence patterns and 96 kanji characters. Innovative teaching tools and interesting topics will be deployed to engage students in conversational practice. Students will continue to gain deeper understanding of complex Japanese social practices where the mode of speech is determined by corresponding variations in human relationships and behavior. They will also be able to apply their basic understanding of the language to practical use."
392,LK5001,KOREAN LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course is designed for beginners with no prior knowledge of Korean. It introduces students to the Korean language and covers reading and writing of the Hangul script as well as pronunciation. Starting with greetings, the course proceeds to develop communication through basic grammar, vocabulary and reading skills for simple sentences. Students will develop the four skills of listening, speaking, reading and writing in an interactive and integrated manner through theme-based activities that relate to daily life. By the end of the course, students will be able to read, write, and talk about topics such as identities, everyday activities, time, numbers, weather and location in basic Korean."
393,LK5002,KOREAN LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LK9001 OR LK5001,,"This course is a continuation from the Korean Language Level 1 course. In this course, students will become more familiar with the morphology of spoken and written Korean. Students will further develop their proficiency in the skills of listening, speaking, reading and writing. These skills will be taught in an interactive and integrated manner through theme-based activities related to everyday life. The course will also enable students to acquire more accurate pronunciation and articulation of Korean words and sentence patterns. By the end of the course, they will have a better understanding of Korean lifestyle and culture and they will be able to use Korean in a variety of social contexts."
394,LK5003,KOREAN LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LK9002 OR LK5002,,"Any student who has successfully passed the Level 2 course (or its equivalent) is eligible for this course. This course aims to expand students language skills by introducing more complex sentence structures, colloquial expressions and language use in different cultural contexts. Students are introduced to the more stylistic intricacies of the language as idioms and metaphors are integrated into the syllabus. Classroom tasks in this course naturally demand a higher level of participation and hence incorporate learning through the use of audio-visual materials and class discussion. During the course, students are expected to use little or no English as the course is mainly taught in Korean. By the end of the course, students should be able to read, speak, write and understand written documents on varied topics in different forms. This course gives students practice in the skills required for TOPIK, a standardized Korean language test."
395,LK5004,KOREAN LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LK9003 OR LK5003,,"LK9004 is the continuation of LK9003. This course aims to improve students? language skills and use in more authentic context by introducing various sentence structures and as well as more challenging texts. Classroom tasks in this course demand a higher level of participation and class discussion. The course is mainly taught in Korean. By the end of the course, students should be able to read, speak, write and understand written documents on varied topics in different forms and have the skills required for TOPIK, a standardized Korean language proficiency test."
396,LK5005,KOREAN LANGUAGE LEVEL 5,3.0,SOH,Yes,Letter Graded,Placement Test or LK9004 OR LK5004,,"This course introduces the following items at a more advanced level. 1) Traveling, 2) House Chores, 3) Activities as Hobbies, 4) Everyday Life. Students learn additional vocabulary and idiomatic expressions pertaining to everyday life and hobby related topics, allowing them to conduct everyday conversations freely. They will learn and be able to conduct conversations regarding various topics and express their opinions comfortably. In addition, learners will be exposed to contemporary issues or traditional values embedded in cultural lessons. Such cultural lessons would involve basic familiarization with Korean history and customs, made more accessible through audio-visual aids."
397,LK5006,KOREAN LANGUAGE LEVEL 6,3.0,SOH,Yes,Letter Graded,Placement Test or LK9005 OR LK5005,,"This course introduces the following items at a more advanced level. 1) relationships and community, 2) problems and solutions in daily life, 3) careers, 4) food and health and 5) festivals and holidays. Students will learn enough vocabulary and idiomatic expressions to be able to engage in discussions and express their views on the topics outlined above. Classroom tasks in this course demand a higher level of participation in Korean."
398,LL5001,SINGAPORE SIGN LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No previous study of Singapore Sign Language ,,"This course introduces the following items at a beginner level. 1) greetings and introductions, 2) conversations in daily living, 3) asking questions and receiving instructions, 4) food and health and 5) relationships and kinship. Students will learn enough vocabulary and idiomatic expressions to be able to engage in basic conversations on the topics above. Classroom tasks in this course require a basic level of visual-manual communication."
399,LL5002,SINGAPORE SIGN LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LL9001 OR LL5001,,"This course introduces the following items at a beginner/intermediate level. 1) Greetings and introductions 2) Grammar and spatial directions 3) Food and health 4) Occupations 5) Schools 6) Outings 7) Family 8) Sports Students will learn enough vocabulary and idiomatic expressions to be able to engage in basic conversations on the topics above. They will develop basic expressive and receptive skills so as to demonstrate a higher ability to apply SgSL in various contexts, and to be able to recognize grammatical components when signed appropriately and inappropriately. Students will have a better understanding and appreciation of how sign language is used in society and its role in shaping the identity of the Deaf community."
400,LM5001,MALAY LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"The course covers: The pronunciation system, basic language patterns and essential vocabulary (words and phrases ) to achieve basic competence in listening, speaking, reading and writing skills; Study of dialogues and graded readings covering common and everyday practices aimed at providing some insight into Malay culture; Basic communication skills such as understanding and conveying simple messages and ideas through lessons on greetings and meeting people, telling of time, numerals, colours and nature; and Writing of postcards, e-mail and beginners' composition in the form of paragraphs. This course is tailored for new learners who do not have any prior knowledge of the Malay Language. A Placement test or interview is required for all students with a Malay parent, and all Malaysian and Indonesian students, including those whose parent(s) are Malaysian or Indonesian."
401,LM5002,MALAY LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LM9001 OR LM5001,,"This course includes: Use of an expanded list of `essential' vocabulary to facilitate learning of the four language skills, viz listening, speaking, reading and writing at the post-basic level; Malay grammar comprising use of affixes, sentence construction, parts of speech, proverbs, numeral classifiers and duplicated words; Reading and understanding of graded texts (dialogues, expository materials, advertisements, posters, etc) to develop comprehension skills; and Writing of simple formal and informal letters and elementary composition."
402,LM5003,MALAY LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LM9002 OR LM5002,,"The course is a continuation of the current two levels, where more verb tenses in the past (simple past, imperfect) and future (simple future) are introduced, along with extensive vocabulary, grammar and expressions. This course focuses mainly on communication skills as it seeks to enhance students' competency in using the language. The course would provide a natural progression for students who wish to take their learning of the language to a higher level, especially for those who might need the language skills in the pursuits of their career. The course aims to provide students who have taken Malay Language level two or those with post-basic knowledge of the language, enhanced competency through wider exposure in using the language. These will be achieved by introducing students to enhanced grammar rules, wider vocabulary and more authentic learning."
403,LM5004,MALAY LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LM9003 OR LM5003,,"This course is an unrestricted elective (UE) for any undergraduate student who already possess a level of proficiency in the language equivalent to LM9003. Through task-based learning and flipped classroom approaches, LM9004 will teach you the standards of Malay language to the level of B1.1 (CEFR). Through a facilitation and learner-centric teaching approach, you will further develop your Malay language ability at a lower-intermediate level. You will train the four fundamental language skills: reading, writing, listening, and speaking. This course will enhance your understanding of the Malay language and culture through a variety of classroom discussions and presentations. Thus, this course will be beneficial for you to travel, study and work in Malaysia or Indonesia or for Malay companies. Learning Malay also makes you more employable in a globalised economy."
404,LR5001,RUSSIAN LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"Students will study the Russian alphabet, numbers, greetings, the politeness system, directions and places in the city, family members and professions. Throughout the course students will learn to use basic sentence structures to express present and future actions, describe themselves and their families, to ask and answer simple questions about people, weather, hobbies, and occupations. Grammatical topics introduced in LR9001 include pronouns, cases, verb conjunctions and question forms. Through the use of authentic texts and audio-visual materials the students' knowledge of the culture in Russia and Russian speaking countries will also be enhanced and expanded."
405,LR5003,RUSSIAN LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LR9002 OR LR5002,,"The course aims to build on language skills and cultural knowledge acquired either through the beginners' courses (LR9001 and LR9002) or equivalent skills attained in Russia during student exchange programmes. In this course, you will be introduced to more facets of Russian culture, tradition and mentality of its people. You will learn to use more complex grammatical structures to express present, past and future actions. Upon the completion of this course, you will have improved your reading, listening, writing and speaking skills. Through a wide range of teaching materials, such as books, videos, web tutorials, articles, group and paired work and class debates, you will gain further insight into Russian life and culture. The language of instruction will be Russian."
406,LS5001,SPANISH LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"Designed for beginner students, this course in basic Spanish teaches the four skills in an integrated manner, using a communicative approach. Through the use of various written and audio-visual materials, students are trained to: provide personal information about themselves (name, address, nationality, occupation, studies, etc.), describe things and people (physical appearance and personality), locate things and people, express habitual actions at specific times, talk about festivities and special events, and express their hobbies and likes/dislikes. In addition to teaching the language, this course also aims at providing students with a global vision of the Spanish and Latin American culture from various perspectives (arts, music, festivals, gastronomy, etc.)."
407,LS5002,SPANISH LANGUAGE LEVEL 2,3.0,SOH,Yes,Letter Graded,Placement Test or LS9001 OR LS5001,,"Any student, who has successfully passed Spanish Language Level 1 (or equivalent), is eligible to take this course. It is a continuation of the previous level, where more verb tenses (present progressive and imperative) are introduced along with extensive vocabulary, grammar and expressions. This course mainly focuses on communication, where audio-visual materials play a more important role than written materials. Students are supposed to have a basic knowledge of the language in order to be able to cope with this level. Throughout the course, students will learn to use more complex grammar and structures to express actions such as asking for a favour, and giving commands and suggestions. They will also be able to create dialogues based on real-life situations (buying food and clothes, visiting the doctor, asking for and giving directions, ordering food at a restaurant). Issues about Hispanic culture will be used for listening comprehension and oral interaction to help students to increase their knowledge and gain a better understanding of this rich culture."
408,LS5003,SPANISH LANGUAGE LEVEL 3,3.0,SOH,Yes,Letter Graded,Placement Test or LS9002 OR LS5002,,"This Spanish course is a continuation of the previous two levels, where more verb tenses in the past (present perfect and simple past) and future (simple future) are introduced, along with extensive vocabulary, grammar and expressions. This course focuses mainly on communication, where audio-visual materials play a very important role and Spanish is the main language of instruction in the classroom. Throughout the course, students will learn to use more complex grammar and structures to express past, present and future actions, personal experiences and opinions on everyday issues. Through audio-visual and written materials, students will be exposed to Hispanic culture."
409,LS5004,SPANISH LANGUAGE LEVEL 4,3.0,SOH,Yes,Letter Graded,Placement Test or LS9003 OR LS5003,,"Throughout the course, students will learn to use more complex grammatical structures to express present, past and future actions; to articulate and defend an opinion on various issues; to offer advice; to propose and suggest; to express wishes; to express agreement or disagreement; to express cause and consequence: etc. Through the use of more complex authentic texts and audio-visual materials, students' knowledge of the cultures of the Spanish-speaking world will also be enhanced and expanded."
410,LS5005,SPANISH LANGUAGE LEVEL 5,3.0,SOH,Yes,Letter Graded,Placement Test or LS9004 OR LS5004,,"This blended learning course, based on the flipped classroom model, introduces higher-level verb tenses (simple future, conditional and pluperfect) along with a wider range of vocabulary and grammatical structures. All these, together with a wide variety of idiomatic expressions, provide the foundation for an intermediate level in the Spanish language. In this course, you will practice the four skills of the language in an integrated manner through an action-oriented approach with the aim to develop your pragmatic, linguistic and sociocultural competencies at the B1 level according to the Common European Framework of Reference for Languages (CEFR). You will further explore Hispanic cultures and societies through a wider range of personal and social situations and contexts. You will also be encouraged to become a more self-directed learner and to be creative and critical. After completing this course, you will be ready to sit for the external official examination DELE B1 (Diploma de Espa?ol como Lengua Extranjera)."
411,LT5001,THAI LANGUAGE LEVEL 1,3.0,SOH,Yes,Letter Graded,No prior knowledge of the language. Declaration is required. ,,"This course is designed for beginners with no previous knowledge of Thai. It will introduce students to the Thai alphabet, vowels and tones as well as help them to construct simple sentences using basic vocabulary and expressions related to everyday communicative situations. Through theme-based classroom activities, students will develop the four skills of listening, speaking, reading and writing. By the end of the course, students will be able to read, write and talk in Thai about simple topics related to their daily lives."
